0	0	0	0	0	0	0	0	0	1.33562252152928e-06	0.000274293215498255	0.000643982995087439	0.000863103594567486	0.000935707056786779	0.000863103594567486	0.000643982995087439	0.000274293215498255	1.33562252152928e-06	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.000150812988291870	0.000934066190274902	0.00162900367184552	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00162900367184552	0.000934066190274902	0.000150812988291870	0	0	0	0	0	0	0
0	0	0	0	0	1.84796282066097e-05	0.000845855348352532	0.00178535613092117	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00178535613092117	0.000845855348352532	1.84796282066097e-05	0	0	0	0	0
0	0	0	0	0.000119973263802459	0.00137605019172636	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00137605019172636	0.000119973263802459	0	0	0	0
0	0	0	0.000119973263802459	0.00152295965174040	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00152295965174040	0.000119973263802459	0	0	0
0	0	1.84796282066097e-05	0.00137605019172636	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00137605019172636	1.84796282066097e-05	0	0
0	0	0.000845855348352532	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.000845855348352532	0	0
0	0.000150812988291870	0.00178535613092117	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00178535613092117	0.000150812988291870	0
0	0.000934066190274902	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.000934066190274902	0
1.33562252152928e-06	0.00162900367184552	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00188349045079166	0.00162900367184552	1.33562252152928e-06
