0	0	0	0	0	0	0	0	0	0	0	2.10470081766623e-05	0.000274432144250719	0.000513843668661869	0.000656188995317003	0.000703424895730708	0.000656188995317003	0.000513843668661869	0.000274432144250719	2.10470081766623e-05	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	5.02595193789758e-07	0.000345355737328602	0.000903745499493990	0.00132820315242216	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00132820315242216	0.000903745499493990	0.000345355737328602	5.02595193789758e-07	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.000280919186665344	0.00107818871648817	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00107818871648817	0.000280919186665344	0	0	0	0	0	0	0
0	0	0	0	0	1.00388688551434e-05	0.000699672366748613	0.00139407721659795	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00139407721659795	0.000699672366748613	1.00388688551434e-05	0	0	0	0	0
0	0	0	0	3.20464171510995e-05	0.000942940730275473	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000942940730275473	3.20464171510995e-05	0	0	0	0
0	0	0	1.00388688551434e-05	0.000942940730275473	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000942940730275473	1.00388688551434e-05	0	0	0
0	0	0	0.000699672366748613	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000699672366748613	0	0	0
0	0	0.000280919186665344	0.00139407721659795	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00139407721659795	0.000280919186665344	0	0
0	5.02595193789758e-07	0.00107818871648817	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00107818871648817	5.02595193789758e-07	0
0	0.000345355737328602	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000345355737328602	0
0	0.000903745499493990	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000903745499493990	0
2.10470081766623e-05	0.00132820315242216	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00132820315242216	2.10470081766623e-05
0.000274432144250719	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000274432144250719
0.000513843668661869	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000513843668661869
0.000656188995317003	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000656188995317003
0.000703424895730708	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000703424895730708
0.000656188995317003	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.00141471060526129	0.000656188995317003
