0	0	0	0.00124960383201637	0.00496694718403400	0.00625993470214858	0.00496694718403400	0.00124960383201637	0	0	0
0	3.20464171511214e-05	0.00615706957966511	0.0123958735585785	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0123958735585785	0.00615706957966511	3.20464171511214e-05	0
0	0.00615706957966511	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.00615706957966511	0
0.00124960383201637	0.0123958735585785	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0123958735585785	0.00124960383201637
0.00496694718403400	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.00496694718403400
0.00625993470214858	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.00625993470214858
0.00496694718403400	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.00496694718403400
0.00124960383201637	0.0123958735585785	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0123958735585785	0.00124960383201637
0	0.00615706957966511	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.00615706957966511	0
0	3.20464171511214e-05	0.00615706957966511	0.0123958735585785	0.0127323954473516	0.0127323954473516	0.0127323954473516	0.0123958735585785	0.00615706957966511	3.20464171511214e-05	0
0	0	0	0.00124960383201637	0.00496694718403400	0.00625993470214858	0.00496694718403400	0.00124960383201637	0	0	0
